d1,d2,lat,lon,delta1,delta2,CNN1,CNN2
5.488596,7.589176,53.345800,-6.253128,6.217392,9.767153,0.751072,0.857813
5.417427,14.197391,53.345800,-6.253127,6.217392,15.871759,0.751072,0.939987
17.798033,6.214583,53.345958,-6.261875,17.405735,9.263856,0.901753,0.991377
18.074988,18.549760,53.345961,-6.261876,17.405735,22.717785,0.901753,0.980142
8.230091,9.490384,53.345749,-6.252219,12.716382,5.198420,0.901716,0.860207
8.397418,17.628359,53.345796,-6.253150,8.266398,18.442840,0.964226,0.874606
20.059249,16.739317,53.345996,-6.262879,19.174309,16.133081,0.956747,0.987747
19.634178,12.751071,53.345986,-6.262946,19.443673,14.156262,0.976633,0.500000
17.766042,20.618438,53.345804,-6.247619,14.950051,16.150718,0.871922,0.937673
4.763741,12.333811,53.345802,-6.250311,7.108725,13.324309,0.882495,0.968117
11.905102,17.828664,53.345879,-6.259505,12.411214,16.401750,0.896364,0.971412
15.818765,6.465831,53.345899,-6.259855,15.615123,4.734654,0.824542,0.759476
10.118484,6.862093,53.345769,-6.259475,10.022003,8.340071,0.945574,0.845870
19.311584,4.836127,53.345797,-6.252745,20.227406,8.987211,0.881958,0.602438
6.364845,19.726640,53.345773,-6.259477,8.340071,20.414182,0.845870,0.751357
6.976290,10.194620,53.345867,-6.249171,6.476171,10.132304,0.998230,0.988527
6.883623,10.326095,53.345867,-6.249170,6.476171,9.799990,0.998230,0.857864
6.207850,9.628436,53.345899,-6.248956,5.422277,10.762858,0.904517,0.940099
8.017466,2.408817,53.345907,-6.248947,7.849618,0.756520,0.813412,0.999164
14.924710,15.507406,53.345795,-6.253110,15.262128,15.871759,0.859050,0.939987
8.073373,18.981151,53.345785,-6.258940,11.018269,20.034924,0.624370,0.974778
8.132885,12.483315,53.345784,-6.258939,11.018269,14.753739,0.624370,0.988569
12.462119,13.361007,53.345967,-6.258962,15.151844,13.742831,0.989350,0.737509
12.326917,14.660569,53.345966,-6.258963,15.151844,13.151297,0.989350,0.807128
8.649123,18.570594,53.345792,-6.253137,9.767153,18.442840,0.857813,0.874606
3.943442,9.897982,53.345870,-6.249172,5.722175,9.799990,0.756685,0.857864
11.034043,12.620410,53.345956,-6.249192,10.076533,12.360573,0.903424,0.689711
18.877239,9.834977,53.345941,-6.253477,20.247292,6.774222,0.871635,0.981910
19.027172,12.440036,53.345785,-6.258939,20.034924,14.753739,0.974778,0.988569
7.762387,7.166847,53.345926,-6.253457,6.774222,10.925751,0.981910,0.645410
13.176977,14.787118,53.345966,-6.258961,13.742831,13.151297,0.737509,0.807128
11.934804,18.306352,53.345786,-6.255048,14.780930,16.955172,0.984908,0.806380
13.285523,6.455989,53.345869,-6.255346,13.582104,2.923037,0.813244,0.951972
13.076220,14.396506,53.345869,-6.255342,13.582104,14.455847,0.813244,0.924573
14.751607,7.831192,53.345949,-6.254961,18.142485,10.458129,0.791610,0.960985
14.812863,17.793925,53.345949,-6.254960,18.142485,11.954231,0.791610,0.984525
13.607593,7.107824,53.345945,-6.253705,13.305514,7.294502,0.980660,0.812531
3.821966,19.109873,53.345917,-6.253694,7.294502,16.298895,0.812531,0.857580
14.094585,4.917957,53.346007,-6.262470,13.401556,6.933980,0.986846,0.751110
14.650046,11.690034,53.345820,-6.254018,12.876635,16.009418,0.592778,0.875183
10.354652,17.046267,53.345942,-6.257217,9.635098,17.079318,0.995059,0.650708
1.606046,15.669900,53.345882,-6.256841,1.555685,14.171458,0.955179,0.986402
17.146373,6.717682,53.346045,-6.256811,17.101936,6.017853,0.903233,0.796866
15.183721,8.697431,53.345850,-6.257666,17.350638,9.122736,0.972826,0.952797
15.049821,6.483325,53.345851,-6.257664,17.350638,8.648095,0.972826,0.839239
8.786666,6.604559,53.345850,-6.257665,9.122736,8.648095,0.952797,0.839239
9.007516,14.905933,53.345943,-6.254918,6.720554,11.954231,0.828017,0.984525
9.035565,20.027277,53.345943,-6.254918,6.720554,15.511210,0.828017,0.963020
13.885804,19.405329,53.345779,-6.255059,13.008329,16.955172,0.549544,0.806380
10.158116,16.808510,53.345996,-6.262878,10.501620,16.133081,0.779876,0.987747
12.732696,19.239238,53.346009,-6.262942,13.009779,19.934901,0.920603,0.984737
12.519542,19.931076,53.346005,-6.262950,11.307019,19.934901,0.812976,0.984737
18.043730,8.176169,53.345847,-6.254450,18.870502,4.153983,0.914445,0.980650
5.863790,7.114315,53.345865,-6.254469,4.153983,6.637762,0.980650,0.868776
14.435741,20.298610,53.345807,-6.256846,15.447043,19.014874,0.706414,0.764365
16.071275,2.264915,53.345941,-6.257202,17.079318,2.115130,0.650708,0.889805
4.196314,4.704850,53.345957,-6.257210,2.115130,7.485237,0.889805,0.881043
8.292619,17.236573,53.345915,-6.248083,6.705790,20.332374,0.984678,0.896182
14.847972,15.924575,53.346049,-6.260663,16.093612,16.474152,0.855740,0.970998
17.308182,9.409614,53.345875,-6.249174,17.266014,9.799990,0.875019,0.857864
4.724721,10.899190,53.345884,-6.255352,2.923037,12.209180,0.951972,0.919037
12.426124,12.261049,53.345877,-6.255369,14.455847,12.209180,0.924573,0.919037
11.681400,2.374483,53.345945,-6.255860,10.155924,0.718275,0.708028,0.923255
11.391877,9.222559,53.345945,-6.255855,10.155924,9.351768,0.708028,0.813876
2.259945,9.000952,53.345945,-6.255859,0.718275,9.351768,0.923255,0.813876
3.605818,13.849238,53.345936,-6.255939,9.351768,17.344525,0.813876,0.936054
17.148843,10.430743,53.346028,-6.256352,18.594085,11.466029,0.827879,0.969788
16.609557,10.683376,53.345856,-6.256360,13.214896,10.854936,0.984699,0.773934
17.441843,5.835054,53.346096,-6.255255,17.805858,7.346269,0.713729,0.910759
10.127383,10.213677,53.345868,-6.249170,10.132304,9.799990,0.988527,0.857864
16.319561,13.718070,53.346075,-6.249184,16.622217,13.590006,0.967337,0.901954
10.605932,11.346148,53.346035,-6.256344,9.192294,11.466029,0.953209,0.969788
12.220571,19.809581,53.345844,-6.256370,10.854936,17.420548,0.773934,0.912388
5.219214,7.467796,53.345993,-6.247461,6.864142,5.214015,0.933337,0.989375
5.055599,11.777920,53.345991,-6.247460,6.864142,8.309086,0.933337,0.997609
11.151715,2.375546,53.346051,-6.259870,13.969762,3.449998,0.804004,0.908589
12.501615,12.400159,53.346065,-6.249193,12.453765,13.590006,0.740768,0.901954
10.705322,3.947369,53.346038,-6.247242,10.533590,3.940617,0.930436,0.972543
17.370528,6.347255,53.346043,-6.256816,17.903124,6.017853,0.500000,0.796866
14.331400,5.134987,53.346080,-6.249180,13.590006,6.744653,0.901954,0.941309
13.871569,7.678198,53.346078,-6.256907,12.833590,7.804813,0.870344,0.985168
12.816952,13.668178,53.345899,-6.256849,14.086566,14.171458,0.998630,0.986402
14.445643,10.427200,53.346100,-6.262463,14.735001,12.976655,0.744472,0.870591
8.135590,5.969724,53.346042,-6.256821,11.179430,6.017853,0.947733,0.796866
12.763435,4.590836,53.346094,-6.255236,15.827518,7.346269,0.924730,0.910759
12.687952,10.923819,53.346094,-6.255236,15.827518,9.565847,0.924730,0.856188
12.811330,3.297264,53.346040,-6.247885,12.451911,4.946827,0.928900,0.836009
6.448642,18.957732,53.345957,-6.261878,9.263856,22.717785,0.991377,0.980142
18.896318,5.305518,53.346061,-6.261540,18.373219,6.976825,0.759015,0.672055
10.360243,21.111798,53.345901,-6.263504,11.717614,19.379364,0.995716,0.935223
5.868346,4.627666,53.346032,-6.250278,6.251698,1.092640,0.869142,0.822333
6.253346,11.780396,53.346034,-6.250274,6.251698,11.683023,0.869142,0.881115
4.234914,9.288468,53.346049,-6.247886,4.946827,8.883470,0.836009,0.867118
4.126820,17.904177,53.346048,-6.247886,4.946827,20.354433,0.836009,0.982119
6.073102,14.913358,53.346058,-6.260658,4.903457,16.474152,0.815846,0.970998
7.083200,7.224115,53.346081,-6.256911,9.420379,7.804813,0.920530,0.985168
6.154645,14.588506,53.346042,-6.256819,6.017853,17.214792,0.796866,0.853673
5.027615,12.014559,53.346032,-6.250272,1.092640,11.683023,0.822333,0.881115
4.610365,9.977002,53.346038,-6.247232,3.940617,9.041992,0.972543,0.994882
7.584554,15.251089,53.346047,-6.247911,8.883470,15.145115,0.867118,0.905764
2.154659,10.157833,53.346051,-6.259874,3.449998,13.119969,0.908589,0.992204
11.858475,20.334256,53.346002,-6.262954,10.753975,19.934901,0.823171,0.984737
19.362353,15.814666,53.346216,-6.263020,19.104390,13.805282,0.905077,0.851916
19.238146,2.668850,53.346215,-6.263021,19.104390,2.812720,0.905077,0.949908
18.077684,11.486306,53.345992,-6.262860,16.133081,11.503548,0.987747,0.912052
4.679852,17.464414,53.346082,-6.249207,3.257552,18.386785,0.875048,0.955805
18.524371,4.397448,53.346224,-6.249216,19.299839,3.679765,0.994396,0.934294
18.969304,10.866843,53.346075,-6.261486,18.473439,13.544833,0.890376,0.968302
7.618997,18.854857,53.346011,-6.262938,8.711402,19.934901,0.891017,0.984737
13.980910,14.671297,53.346200,-6.263013,13.805282,14.502352,0.851916,0.935273
6.303348,5.580596,53.346060,-6.261543,8.181522,6.976825,0.982066,0.672055
4.538590,10.855026,53.346094,-6.255235,7.346269,9.565847,0.910759,0.856188
12.484783,6.536345,53.346184,-6.262994,14.502352,2.812720,0.935273,0.949908
6.792319,18.017347,53.346052,-6.261555,6.976825,15.698579,0.672055,0.869920
14.853527,11.884632,53.346176,-6.249433,17.588317,10.364950,0.993634,0.983788
14.896148,8.163778,53.346176,-6.249433,17.588317,6.532982,0.993634,0.981271
13.458497,5.609291,53.346132,-6.248319,13.238341,5.678671,0.984429,0.923600
19.558464,20.736580,53.346033,-6.247851,15.145115,20.354433,0.905764,0.982119
6.964488,5.622431,53.346157,-6.253978,4.466201,5.520237,0.957115,0.905300
4.350288,14.089606,53.346136,-6.248315,3.900742,12.650771,0.997156,0.975941
20.404155,17.933913,53.346281,-6.248159,20.827104,17.063884,0.966510,0.757598
9.906544,3.090879,53.346107,-6.261185,9.912646,0.449904,0.757143,0.927803
16.861316,16.894057,53.346056,-6.261570,13.544833,15.698579,0.968302,0.869920
6.610738,15.505005,53.346058,-6.260642,3.673140,15.015043,0.574189,0.951341
14.529507,11.368219,53.346243,-6.260574,13.844533,9.449671,0.951451,0.771510
12.458536,7.460232,53.346209,-6.260513,11.328550,5.938894,0.839526,0.985960
7.720434,16.012378,53.346181,-6.261742,8.047359,16.331045,0.958034,0.990533
12.742640,13.590447,53.346213,-6.261914,10.800511,15.135878,0.961722,0.878963
13.996367,22.760581,53.346003,-6.247217,9.041992,21.676858,0.994882,0.961523
17.299730,15.757434,53.346262,-6.247144,17.967743,14.121314,0.988809,0.956979
17.100481,9.277709,53.346099,-6.262482,15.759222,6.685567,0.990874,0.973588
17.287861,4.021607,53.346287,-6.256981,17.611913,3.331462,0.500000,0.730529
11.987591,5.558133,53.346223,-6.250244,10.366140,6.865254,0.949879,0.994605
7.815524,9.477130,53.346204,-6.257576,10.898532,9.530438,0.888597,0.940969
2.165762,11.005120,53.346116,-6.261185,0.449904,11.791873,0.927803,0.894700
9.242268,5.794992,53.346131,-6.248317,11.880409,5.678671,0.998699,0.923600
19.801452,1.805224,53.346272,-6.260114,21.110519,3.279022,0.996592,0.822639
13.737487,6.835747,53.346263,-6.248151,13.520783,10.269354,0.993643,0.960919
13.935131,11.043755,53.346265,-6.248151,13.520783,13.567078,0.993643,0.978004
14.600322,5.158863,53.346136,-6.248322,12.650771,5.678671,0.975941,0.923600
5.246489,7.391220,53.346112,-6.248642,4.322936,5.407397,0.704453,0.906162
5.462577,14.588167,53.346111,-6.248644,4.322936,14.137724,0.704453,0.996679
19.333933,7.886676,53.346115,-6.248301,19.433889,5.678671,0.500000,0.923600
7.965614,2.027392,53.346220,-6.263026,12.869406,2.812720,0.877597,0.949908
16.761365,9.914381,53.346287,-6.259330,19.767402,12.456248,0.975602,0.842894
8.353843,20.481189,53.346106,-6.248649,9.187911,20.658671,0.935693,0.910597
8.560198,15.395998,53.346105,-6.248651,9.187911,14.137724,0.935693,0.996679
15.230874,3.329133,53.346150,-6.248337,15.718909,5.678671,0.985039,0.923600
7.349466,14.361854,53.346112,-6.248642,5.407397,14.137724,0.906162,0.996679
10.911808,19.035613,53.346248,-6.248622,14.153104,18.705766,0.943681,0.881043
16.024229,10.054268,53.346260,-6.248890,16.734753,9.983843,0.900775,0.767598
3.846074,9.513959,53.346149,-6.260846,1.696105,10.382791,0.649316,0.869249
16.420434,8.799654,53.346272,-6.248176,17.063884,10.269354,0.757598,0.960919
18.552683,19.685276,53.346246,-6.248615,18.705766,19.765691,0.881043,0.957439
20.533655,15.235030,53.346106,-6.248649,20.658671,14.137724,0.910597,0.996679
8.346243,13.810848,53.346108,-6.262483,6.685567,11.363862,0.973588,0.896279
8.683401,9.773689,53.346258,-6.248894,6.729381,9.983843,0.906893,0.767598
5.501775,9.826264,53.346235,-6.260594,4.818463,9.449671,0.948883,0.771510
13.268440,13.796908,53.346072,-6.260651,16.474152,15.015043,0.970998,0.951341
10.351297,16.267449,53.346238,-6.260587,9.449671,16.691345,0.771510,0.876991
13.820234,21.648058,53.346204,-6.257511,9.530438,15.008100,0.940969,0.637940
3.706298,14.419095,53.346191,-6.261759,3.250720,16.331045,0.576642,0.990533
7.939159,15.169439,53.346202,-6.261929,8.585608,15.135878,0.984850,0.878963
15.986676,9.606112,53.346286,-6.261611,17.029802,8.416962,0.988388,0.500000
8.123691,14.446540,53.346266,-6.247162,15.520167,14.121314,0.965489,0.956979
20.149866,15.792572,53.346262,-6.260107,19.011425,17.115527,0.848357,0.885527
7.046225,4.885376,53.346282,-6.256972,8.315287,3.331462,0.884456,0.730529
3.651399,13.665642,53.346225,-6.250272,6.865254,12.453441,0.994605,0.928034
17.176003,19.441452,53.346377,-6.249191,18.479881,18.143735,0.853675,0.919437
11.976269,8.248740,53.346175,-6.249434,10.364950,6.532982,0.983788,0.981271
11.931235,19.833522,53.346175,-6.249433,10.364950,19.208650,0.983788,0.665088
7.034518,11.202891,53.346264,-6.248153,10.269354,13.567078,0.960919,0.978004
9.638321,16.002309,53.346260,-6.260109,8.840609,17.115527,0.898133,0.885527
19.250306,15.130335,53.346332,-6.260007,20.226199,14.861657,0.715360,0.897883
7.260599,11.220461,53.346183,-6.249426,6.532982,11.100815,0.981271,0.500000
16.730332,13.965755,53.346357,-6.249216,18.143735,15.416460,0.919437,0.996244
1.446138,10.467509,53.346269,-6.260113,3.279022,11.789580,0.822639,0.911644
12.153605,2.041635,53.346256,-6.259927,10.743620,3.012824,0.985935,0.500000
2.789248,13.753783,53.346253,-6.259917,3.012824,15.135247,0.500000,0.755970
8.205985,5.870670,53.346329,-6.260008,8.138689,8.497991,0.858849,0.885432
8.249290,15.480237,53.346329,-6.260008,8.138689,14.861657,0.858849,0.897883
13.002667,14.808277,53.346205,-6.261926,13.937195,15.135878,0.954047,0.878963
9.856419,16.590885,53.346193,-6.261943,5.064054,15.135878,0.912621,0.878963
16.356115,14.286977,53.346179,-6.261738,16.331045,11.558749,0.990533,0.679000
18.508531,15.446564,53.346410,-6.250481,19.021768,16.999335,0.986905,0.996775
15.523958,5.239188,53.346432,-6.260619,13.437128,4.080865,0.941936,0.950521
15.523119,7.048023,53.346263,-6.247147,14.121314,9.684112,0.956979,0.941867
18.898655,5.547508,53.346478,-6.248536,21.063195,4.373182,0.934886,0.931958
13.634819,3.928824,53.346429,-6.253952,14.405019,6.270751,0.780532,0.753436
17.981748,11.904486,53.346446,-6.250192,18.427862,12.733905,0.806911,0.856027
11.233486,5.202421,53.346440,-6.250193,12.733905,8.895559,0.856027,0.506376
7.660614,13.952627,53.346303,-6.261612,8.416962,12.191014,0.500000,0.865052
8.700062,2.802097,53.346448,-6.260004,7.395984,3.679689,0.824401,0.676894
8.342710,17.967703,53.346398,-6.250499,8.293265,15.857436,0.832764,0.848271
15.543721,9.891499,53.346470,-6.250797,17.931812,8.589152,0.836438,0.890812
17.547131,15.835572,53.346442,-6.260880,16.610097,16.873865,0.962117,0.959836
7.591164,7.328315,53.346456,-6.250828,8.275592,8.589152,0.965552,0.890812
7.714043,16.803756,53.346457,-6.250829,8.275592,17.222392,0.965552,0.871121
15.726326,19.077363,53.346398,-6.250532,15.857436,16.999335,0.848271,0.996775
13.939635,9.780344,53.346528,-6.257000,14.897080,8.122977,0.871742,0.904388
16.795190,6.618486,53.346559,-6.263145,16.494620,6.372926,0.665456,0.843340
17.473023,13.445889,53.346497,-6.263362,17.941770,11.703999,0.892363,0.900945
7.561174,17.056966,53.346457,-6.250826,8.589152,17.222392,0.890812,0.871121
19.296542,10.146271,53.346552,-6.247795,19.946961,9.790632,0.982837,0.903228
11.573087,4.493420,53.346515,-6.251358,12.351950,4.362982,0.947263,0.714174
3.228983,12.304338,53.346445,-6.260008,3.679689,11.971826,0.676894,0.627744
11.591099,3.553727,53.346564,-6.260038,10.342929,3.522654,0.970047,0.970984
6.631997,13.584590,53.346534,-6.251354,4.362982,12.719959,0.714174,0.942580
2.889713,13.766119,53.346452,-6.260633,4.080865,13.124641,0.950521,0.988684
13.606973,13.832621,53.346447,-6.260848,16.873865,12.397960,0.959836,0.948022
16.476952,8.951221,53.346600,-6.251853,15.229700,7.628303,0.657409,0.873145
6.916768,8.930394,53.346532,-6.257011,2.671375,8.122977,0.917040,0.904388
8.426840,6.177717,53.346563,-6.263147,6.880943,6.372926,0.886074,0.843340
10.568168,6.666882,53.346592,-6.258223,12.692909,3.048787,0.964006,0.989319
9.168232,13.249781,53.346550,-6.247822,7.222507,12.419267,0.870026,0.936101
5.509874,13.124249,53.346483,-6.263556,8.306352,15.287470,0.887302,0.571395
11.265677,6.793150,53.346503,-6.263394,11.703999,6.838009,0.900945,0.968793
11.019562,18.852872,53.346504,-6.263397,11.703999,18.716814,0.900945,0.500000
14.964164,7.153710,53.346627,-6.263396,16.353072,4.627519,0.706580,0.981553
4.063007,8.897058,53.346566,-6.260045,3.522654,9.212312,0.970984,0.915891
13.426849,16.080357,53.346659,-6.259886,17.131454,14.777375,0.793251,0.934673
5.079732,9.555822,53.346608,-6.263401,4.627519,8.805693,0.981553,0.779926
5.039147,14.548476,53.346608,-6.263401,4.627519,13.511200,0.981553,0.984798
6.553124,18.598952,53.346505,-6.263394,6.838009,18.716814,0.968793,0.500000
8.625448,12.645568,53.346608,-6.251877,8.686545,11.340547,0.867767,0.876390
8.001221,3.725887,53.346654,-6.253924,8.321135,5.728201,0.921930,0.939720
7.731124,13.090843,53.346652,-6.253926,8.321135,12.617175,0.921930,0.880766
9.330668,14.318897,53.346608,-6.263397,8.805693,13.511200,0.779926,0.984798
16.257377,13.136559,53.346737,-6.263190,17.896434,13.026528,0.812342,0.993393
13.662818,7.749233,53.346572,-6.260344,13.484312,7.590854,0.980039,0.994277
14.139765,14.197171,53.346715,-6.246882,11.865415,12.240360,0.696257,0.894717
7.988469,17.573044,53.346547,-6.263137,6.372926,18.172518,0.843340,0.880448
13.778240,19.012334,53.346738,-6.263178,13.389889,20.653417,0.913626,0.965631
17.524836,6.809157,53.346720,-6.262987,17.719430,7.047745,0.951118,0.953071
7.595519,13.241217,53.346603,-6.251873,7.628303,11.340547,0.873145,0.876390
18.220048,12.608596,53.346733,-6.263186,20.653417,13.026528,0.965631,0.993393
8.734060,12.429963,53.346706,-6.246904,5.833466,12.240360,0.829299,0.894717
18.386433,12.050699,53.346751,-6.247100,19.383034,9.849115,0.946973,0.899566
14.205715,5.181651,53.346664,-6.247634,12.732437,5.279267,0.949963,0.898471
11.803846,20.097350,53.346531,-6.263163,11.478762,18.172518,0.815044,0.880448
10.606107,15.742276,53.346717,-6.263173,13.026528,15.133654,0.993393,0.932568
8.518150,12.002292,53.346566,-6.260338,7.590854,11.160876,0.994277,0.994427
15.653218,2.429023,53.346628,-6.258204,21.121672,3.048787,0.934093,0.989319
6.639697,19.248331,53.346672,-6.250142,5.822124,15.410736,0.970199,0.901797
9.592356,16.080385,53.346560,-6.260049,9.212312,15.854397,0.915891,0.956755
7.261956,15.300160,53.346661,-6.259897,11.266328,14.777375,0.910307,0.934673
18.482119,7.594198,53.346740,-6.247294,15.611458,8.449858,0.872077,0.900697
18.649680,6.941199,53.346653,-6.247638,16.006112,5.578038,0.822681,0.888935
18.780378,10.133072,53.346653,-6.247636,16.006112,7.835373,0.822681,0.975874
9.202868,13.654712,53.346740,-6.262998,7.047745,12.434251,0.953071,0.949899
17.818986,15.349383,53.346655,-6.262687,19.037866,15.131726,0.756010,0.767203
11.174892,17.981990,53.346747,-6.247305,11.627927,19.541613,0.771499,0.931606
3.459567,12.686884,53.346656,-6.253928,5.728201,12.617175,0.939720,0.880766
14.079344,12.258480,53.346800,-6.253986,15.770227,11.503463,0.855476,0.816226
4.256460,19.474907,53.346667,-6.247647,5.279267,18.869648,0.898471,0.705805
4.359876,10.397889,53.346666,-6.247645,5.279267,10.495830,0.898471,0.719270
9.291680,19.731053,53.346752,-6.247280,8.449858,19.541613,0.900697,0.931606
19.176365,10.188095,53.346667,-6.247642,18.869648,10.495830,0.705805,0.719270
9.234618,15.075239,53.346656,-6.262684,7.492917,15.131726,0.867293,0.767203
19.454211,5.489099,53.346705,-6.262517,20.145633,8.661748,0.901413,0.957693
9.164090,8.200854,53.346670,-6.247628,10.495830,7.835373,0.719270,0.975874
19.184235,16.336142,53.346865,-6.247463,19.982693,18.871131,0.999825,0.996179
16.238081,16.249643,53.346659,-6.259884,14.777375,12.911562,0.934673,0.853068
18.453725,7.952294,53.346875,-6.258570,15.744049,9.055824,0.822334,0.953441
16.177141,13.588401,53.346734,-6.258783,15.216939,14.481279,0.924860,0.843912
9.502087,6.845720,53.346693,-6.262514,8.118555,8.661748,0.854217,0.957693
10.392607,20.031684,53.346761,-6.248127,8.900112,21.143322,0.868922,0.880967
18.148063,6.077398,53.346892,-6.250133,16.230403,5.511888,0.996040,0.939994
10.425324,17.560331,53.346846,-6.262501,10.192863,17.908815,0.952064,0.998888
15.271427,8.067572,53.346734,-6.262300,11.953790,9.324598,0.878403,0.776987
3.972549,11.846699,53.346800,-6.253992,2.444550,11.503463,0.833430,0.816226
5.118587,8.997930,53.346784,-6.257053,3.407900,10.472979,0.773521,0.965730
16.601436,6.270091,53.346917,-6.257089,15.929920,6.079963,0.986494,0.630728
17.728276,2.143927,53.346764,-6.248093,21.143322,3.527259,0.880967,0.697086
2.543499,10.172399,53.346760,-6.248094,3.527259,11.657050,0.697086,0.970919
15.354279,10.665956,53.346896,-6.247957,11.974467,11.022625,0.974797,0.918952
18.367869,20.979710,53.346936,-6.247988,18.958090,21.076056,0.888351,0.697923
8.721012,21.229689,53.346859,-6.259042,8.583779,19.119266,0.997904,0.859403
20.953779,12.441712,53.346742,-6.258774,16.987408,14.481279,0.943260,0.843912
19.088510,8.034660,53.346789,-6.259473,21.640580,8.097162,0.710223,0.902082
6.516023,9.540455,53.346744,-6.262316,9.324598,6.664015,0.776987,0.602440
18.350486,6.328733,53.346792,-6.262108,17.167962,8.372859,0.637484,0.835326
2.807865,9.584121,53.346825,-6.254323,1.864960,8.126816,0.786429,0.973019
10.879577,9.333182,53.346828,-6.254304,8.126816,8.953157,0.973019,0.859028
11.439079,18.576843,53.346834,-6.254334,8.953157,15.950052,0.859028,0.779251
10.415301,12.554037,53.346784,-6.254945,10.329562,8.280045,0.828064,0.656865
7.596537,12.279418,53.346877,-6.248196,6.208842,13.756014,0.822673,0.911550
13.296717,14.426818,53.346839,-6.248028,15.205130,17.885575,0.986993,0.866154
16.551989,4.770287,53.346813,-6.248471,16.689688,4.126055,0.739882,0.983464
18.473765,15.172392,53.346921,-6.248016,21.076056,13.110291,0.697923,0.960180
9.756523,8.135622,53.346776,-6.262111,10.877195,8.372859,0.950542,0.835326
18.751550,7.984173,53.346848,-6.262518,17.908815,16.283267,0.998888,0.652839
6.316343,11.089403,53.346771,-6.257029,7.257824,10.472979,0.801468,0.965730
10.947323,6.582648,53.346915,-6.257085,14.482890,6.079963,0.977664,0.630728
10.933056,17.910917,53.346915,-6.257085,14.482890,18.707762,0.977664,0.861918
19.469991,13.257470,53.346866,-6.255239,19.038818,13.475302,0.991030,0.729423
12.406350,16.170270,53.346776,-6.259448,11.843828,15.675692,0.981789,0.841345
9.065348,16.633640,53.346904,-6.249045,9.278181,17.119562,0.872685,0.819969
18.928302,15.802811,53.346990,-6.249015,18.465230,15.918991,0.683526,0.832117
6.931002,8.690732,53.346874,-6.255225,7.772780,9.363906,0.990185,0.763011
7.010439,15.412256,53.346874,-6.255224,7.772780,15.895956,0.990185,0.717365
8.756408,15.309168,53.346874,-6.255226,9.363906,15.895956,0.763011,0.717365
7.511158,10.688295,53.346897,-6.248370,7.091063,10.438373,0.805201,0.778669
18.932693,18.513158,53.346998,-6.248321,17.600808,17.273312,0.943444,0.762188
19.239275,8.555703,53.346936,-6.248592,18.879522,8.635454,0.899736,0.919981
7.584657,12.114369,53.346873,-6.258574,9.055824,6.680270,0.953441,0.979665
19.409784,5.287889,53.346971,-6.258486,19.627064,8.924928,0.982499,0.977167
9.879832,5.486322,53.346919,-6.257100,5.444704,6.079963,0.891855,0.630728
11.277538,13.541986,53.346770,-6.257027,10.472979,9.579985,0.965730,0.901188
6.982370,4.406756,53.346867,-6.255541,6.906839,2.772276,0.764617,0.516484
6.696022,14.123564,53.346866,-6.255537,6.906839,14.526360,0.764617,0.500000
12.851324,19.950691,53.346870,-6.259044,12.070037,19.119266,0.996394,0.859403
18.129061,10.384292,53.346768,-6.259474,15.675692,8.097162,0.841345,0.902082
6.569017,18.766269,53.346895,-6.250130,5.511888,18.278112,0.939994,0.956710
3.993962,13.510321,53.346865,-6.255546,2.772276,14.526360,0.516484,0.500000
6.044477,14.620952,53.346803,-6.248461,4.126055,13.042152,0.983464,0.556246
19.441132,16.228029,53.346976,-6.248308,17.084168,19.396915,0.977199,0.925396
10.590528,4.267642,53.346939,-6.262047,7.491410,2.307169,0.955879,0.997815
13.444533,6.237010,53.346839,-6.261896,14.837367,5.947665,0.843406,0.998116
13.536287,4.017796,53.346865,-6.255546,14.526360,10.166804,0.500000,0.940428
10.059288,14.791379,53.346815,-6.256082,11.137868,16.708712,0.500000,0.769850
9.693354,5.650251,53.346816,-6.256077,11.137868,6.174536,0.500000,0.846665
16.118615,16.100834,53.346930,-6.257096,15.500065,18.707762,0.996824,0.861918
8.116707,2.842704,53.346874,-6.256568,8.872806,1.755812,0.933160,0.987464
8.031520,11.925656,53.346874,-6.256567,8.872806,11.933161,0.933160,0.657889
15.401873,6.084252,53.346813,-6.256074,16.708712,6.174536,0.769850,0.846665
4.363526,12.284257,53.346826,-6.256089,6.174536,10.470478,0.846665,0.578512
2.786598,11.797201,53.346874,-6.256569,1.755812,11.933161,0.987464,0.657889
13.972742,10.683613,53.346955,-6.248804,13.654447,11.328011,0.990819,0.528681
19.483691,14.375295,53.346868,-6.259010,20.916204,15.328751,0.915355,0.925079
6.507066,10.461173,53.346837,-6.261894,5.947665,12.544107,0.998116,0.951521
7.595574,15.157566,53.346934,-6.262030,13.271600,13.571794,0.694302,0.612963
9.404360,19.672606,53.346971,-6.248784,9.314366,19.327141,0.837436,0.998973
16.412569,18.459966,53.347033,-6.248764,16.471463,20.382744,0.901804,0.890239
17.418841,18.064687,53.346997,-6.248983,18.033550,15.918991,0.711486,0.832117
17.265586,5.109316,53.346904,-6.249054,17.119562,5.825725,0.819969,0.748157
10.700061,1.842122,53.346983,-6.255901,12.303875,1.840117,0.880308,0.915565
9.499168,5.799883,53.346982,-6.249011,8.735311,4.656167,0.818637,0.681367
7.100575,6.572711,53.346892,-6.249048,5.842349,5.825725,0.913693,0.748157
18.850483,9.473109,53.347040,-6.261614,16.221790,9.838098,0.776791,0.652083
